date,gmv,cogs,promo,fwd_shipping,refund,reverse_cost,net_profit,margin
2014-11-20,2002020.39,1740519.1137508193,169224.63,830.27,151083.36,103.95901161073182,-59740.942762430175,-0.029840326832250783
2014-11-21,2030399.25,1907285.7389733593,343188.44,608.97,162070.06,134.88453638997976,-382888.8435097493,-0.18857810527153676
2014-11-22,1923054.8,1911802.686024145,384610.94,735.78,39263.39,93.46895852539697,-413451.4649826704,-0.2149972351191814
2014-11-23,2161614.22,2185632.239885139,432322.8,907.87,73808.51000000001,71.17999999999999,-531128.3798851386,-0.2457091441067308
2014-11-24,2710921.43,2738236.8101479,542184.28,853.0,59115.229999999996,26.72,-629494.6101479,-0.23220688109278767
2014-11-25,1694771.5999999999,1702751.3503754414,338954.32,604.17,67463.91,6.217638399830558,-415008.3680138414,-0.24487569181230168
2014-11-26,2483884.75,2525146.8671521544,496776.95,508.55,119376.16,53.17,-657976.9471521545,-0.2648983400506624
2014-11-27,3630491.4699999997,3592073.870648439,726098.25,1859.74,241662.06,197.38878340428758,-931399.8394318436,-0.25654924329896406
2014-11-28,2928036.77,2869666.2230036263,585607.35,1678.51,164031.74,249.32584091556407,-693196.3788445418,-0.23674442409565158
2014-11-29,2741261.79,2733756.0403667754,548252.37,1967.35,97163.31,152.74705561165035,-640030.027422387,-0.23348008196706635
2014-11-30,3413525.49,3365986.4622624316,682705.06,2037.09,166761.44,100.72592621939195,-804065.2881886509,-0.2355527417457928
2014-12-01,2498612.76,2549182.462376574,499722.6,1407.85,139169.99,139.25806338884013,-691009.4004399631,-0.276557220671507
2014-12-02,1757491.3699999999,1796557.4301557294,351498.32,320.16,0.0,0.0,-390884.5401557295,-0.22241050330490644
2014-12-03,1427941.05,1351668.1625575856,285588.16,475.19,49856.700000000004,81.46487120636995,-259728.62742879195,-0.18189030102383563
2014-12-04,1280080.39,1182898.0746315855,256016.09,546.04,40369.51,9.18,-199758.50463158562,-0.15605153097578944
2014-12-05,1606348.69,1566125.5608244098,321269.77,601.68,10972.21,4.0600000000000005,-292624.5908244099,-0.18216754098663965
2014-12-06,2023744.57,2021083.5132291429,404748.96,944.53,45546.37,65.91,-448644.7132291428,-0.2216903851799552
2014-12-07,1679211.85,1666071.7202805087,335842.38,1032.58,77286.85,194.54691963375757,-401216.22720014246,-0.2389312743357203
2014-12-08,2406813.24,2345239.594300815,481362.63,1107.23,67251.48999999999,180.65439328322307,-488328.3586940979,-0.20289416336021895
2014-12-09,2505417.6,2367784.9275899017,501083.53,1005.27,87308.68,74.74696743054658,-451839.5545573322,-0.18034500697900907
2014-12-10,1804463.64,1720382.8655207008,360892.72,746.82,139624.42,65.83596356541598,-417249.02148426627,-0.23123160380458888
2014-12-11,2068095.73,2041542.9122884208,413619.15,968.96,40567.74,107.23,-428710.26228842087,-0.20729710722260467
2014-12-12,2042335.72,1962156.0963488573,408467.14,994.08,64989.520000000004,92.68,-394363.79634885734,-0.19309450081441917
2014-12-13,1963607.4,1964829.3503423745,392721.47000000003,1191.69,82959.01000000001,190.71,-478284.8303423747,-0.24357457114002254
2014-12-14,2319484.58,2266906.6872871364,463896.91,1229.67,71959.49,8.21,-484516.38728713634,-0.20888967810561446
2014-12-15,2971506.72,2890726.392546803,594301.34,1772.88,160872.73,193.45999999999998,-676360.0825468029,-0.22761519534669028
2014-12-16,2872873.17,2754208.626099991,574574.61,1718.85,137207.24,291.23,-595127.3860999912,-0.20715407568792574
2014-12-17,2167872.27,2127743.1697850185,433574.42,1062.95,96341.71,163.55215547801373,-491013.5319404966,-0.22649560065662752
2014-12-18,1989442.86,1956021.0545699415,397888.52,1159.42,124672.84,287.3237082262211,-490586.2982781676,-0.24659481714301038
2014-12-19,2983922.07,3042787.07909915,596784.43,1500.72,48515.15,159.68,-705824.9890991502,-0.23654270203482566
2014-12-20,3359763.37,3263696.0480779232,671952.62,1952.93,109005.87,106.66,-686950.7580779232,-0.20446402988134346
2014-12-21,3598574.16,3517056.8967326977,719714.85,2019.81,157875.78,300.50241168461247,-798393.6791443822,-0.22186389487784858
2014-12-22,2798094.17,2807027.903457988,559618.83,2844.42,98684.17000000001,323.2882857434447,-670404.4417437316,-0.23959323775858896
2014-12-23,2147063.34,2047681.4386548242,429412.63,2422.73,119496.76,190.16105866842727,-452140.37971349276,-0.21058548729796336
2014-12-24,2032839.24,2017689.6601582738,406567.82,1508.16,117648.11,100.44999999999999,-510674.96015827375,-0.2512126636035783
2014-12-25,2117016.82,2134418.999727415,423403.37,1765.17,79407.74,52.23230536674571,-522030.6920327818,-0.24658788116420435
2014-12-26,2308934.46,2266246.632312193,461786.88,2010.14,142401.06,209.52796871336085,-563719.7802809065,-0.24414715534234196
2014-12-27,2900313.19,2827449.2712489334,580062.53,2227.61,74198.16,130.7488735385534,-583755.1301224721,-0.2012731356514198
2014-12-28,6650225.72,6599567.537979754,1330045.12,4170.76,279764.68,469.1920781512987,-1563791.5700579053,-0.23514864545949657
2014-12-29,5842517.91,5757526.174157364,1168503.62,4042.13,251715.86,574.1443333358224,-1339844.0184906998,-0.2293264717592795
2014-12-30,4350734.6,4145213.2509935945,870146.97,3247.56,221628.21,362.75449311101823,-889864.1454867059,-0.20453193019098567
2014-12-31,4541639.18,4454810.663053855,773638.69,2897.7,241412.58000000002,345.171583288546,-931465.6246371442,-0.20509458979899503
2015-01-01,3505835.83,3285020.18656941,583547.72,2340.47,299197.16,251.42826219808674,-664521.1348316078,-0.18954713427970407
2015-03-21,3668550.86,3269394.3225003206,318010.11,750.88,126827.78,58.326936598414164,-46490.55943691915,-0.012672731334824442
2015-03-22,4144292.25,3699184.2958543403,497315.08,810.14,143686.11,72.01,-196775.38585434033,-0.04748105924584357
2015-03-23,4043219.34,3658710.501477317,485186.34,1142.73,140885.53,102.84177704116952,-242808.6032543583,-0.060053284978192234
2015-03-24,4786618.0600000005,4428008.809616447,574394.29,1079.6200000000001,216515.26,264.7398452494946,-433644.65946169646,-0.09059520814612403
2015-03-25,5864212.49,5228522.569512167,703705.46,1385.49,127142.53,76.24000000000001,-196619.79951216676,-0.03352876449266707
2015-03-26,5513012.95,4943885.452609194,661561.59,1395.37,250594.16,191.78,-344615.4026091943,-0.0625094491405456
2015-03-27,3916479.33,3491059.044751861,469977.49,983.72,126816.66,69.13000000000001,-172426.71475186106,-0.04402594785349245
2015-03-28,4981711.67,4470448.942212876,597805.41,975.1,209818.99,75.2783092000504,-297412.0505220761,-0.059700775601506474
2015-03-29,5107571.17,4578739.380195312,612908.53,1147.97,251476.55,124.6965687306592,-336825.95676404296,-0.06594640496493423
2015-03-30,11918805.459999999,10814816.232353607,1430256.61,2709.52,240816.25,305.4508113278271,-570098.6031649361,-0.04783185740200311
2015-03-31,11342861.34,10150170.086738737,1361143.39,2621.5,521406.17,374.2747488112817,-692854.0814875485,-0.061082830929461804
2015-04-01,11389107.63,10227475.506210439,1366693.02,2567.47,385521.56,192.03303306067588,-593341.9592434989,-0.05209731776356027
2015-04-02,9269005.26,8389393.589345064,1112280.59,2193.54,403600.29000000004,345.7800997073781,-638808.5294447718,-0.06891877947264989
2015-04-03,8147432.0200000005,7286149.585694874,977691.82,2028.6200000000001,284789.8,162.80904181262497,-403390.61473668576,-0.04951138146921117
2015-04-04,3338364.25,3029232.2717211843,400603.71,483.17,123952.34,128.69,-216035.9317211843,-0.06471310963780669
2015-04-05,3435036.62,3076322.7363382536,412204.39,711.27,248679.43,121.62,-303002.8263382535,-0.08820948940516783
2015-04-06,4635623.03,4288509.397890437,556274.77,725.15,280614.97,67.69372119514614,-490568.9516116323,-0.10582589404635698
2015-04-07,5292975.09,4592282.070045835,635157.0,930.61,319480.54,107.8294612252321,-254982.95950706067,-0.04817384460939541
2015-04-08,5726908.13,5014954.123004669,687229.0,1034.48,168488.06,55.39890063799794,-144852.93190530743,-0.025293391934559886
2015-04-09,4216101.72,3671273.605616542,505932.21,592.0,219816.58,188.48707820372056,-181701.16269474605,-0.04309695893550359
2015-04-10,4205314.42,3784191.012634882,504637.74,1030.11,236276.66,94.6118419761756,-320915.71447685803,-0.07631194303822306
2015-04-11,5586978.39,5181975.957110898,670437.42,1211.68,214095.21,137.08995746994967,-480878.967068368,-0.08607138483461504
2015-04-12,5528185.91,4944081.613771918,663382.29,1123.61,229352.68,127.6,-309881.8837719181,-0.05605489555106479
2015-04-13,6421986.44,5814818.674183148,770638.39,1185.2,276740.05,169.1129344062428,-441564.9871175538,-0.068758318199992
2015-04-14,7778783.45,6870741.833830233,742333.81,1736.39,364411.81,158.21405430598426,-200598.6078845386,-0.025787915189301045
2015-06-26,4548460.27,4092533.5118115107,543186.06,1155.6,236669.87999999998,51.86070787761664,-325136.64251938876,-0.07148279268566389
2015-06-27,4751910.21,4607766.039045666,855343.85,1125.04,319012.12,57.27274560893423,-1031394.1117912753,-0.21704831661608256
2015-06-28,5671449.69,5460381.724331473,1020860.91,1593.16,196874.30000000002,150.05,-1008410.4543314727,-0.17780470769396398
2015-06-29,8635251.18,8427044.002908729,1554345.3,2588.16,315475.13,203.3794965008115,-1664404.79240523,-0.19274538258483292
2015-06-30,8747614.9,8457822.509306202,1574570.66,2806.81,233312.73,208.11,-1521105.9193062014,-0.17388807540055304
2015-07-01,7873184.47,7565085.771539354,1417173.22,2140.63,348334.5,175.8925986390515,-1459725.544137993,-0.18540471770985864
2015-07-02,6974768.19,6646013.957916429,1255458.27,1732.46,248454.67,204.68163931393948,-1177095.8495557427,-0.1687648703857128
2015-07-03,4870416.13,4699517.571711127,876674.88,1300.99,229714.05,79.43,-936870.7917111268,-0.19235949592486398
2015-07-04,1034988.4400000001,935421.7224602024,186297.91,86.37,8079.3,3.6,-94900.46246020235,-0.09169229219623201
2015-07-05,2416817.03,2292794.2989022895,435027.05,457.5,23576.53,59.61,-335097.9589022896,-0.138652597504367
2015-07-06,1867366.19,1822403.1599886662,336125.95,517.15,123656.04000000001,119.02894793108648,-415455.13893659733,-0.22248187910941952
2015-07-07,3532090.08,3329005.3299375977,635776.18,744.84,108950.97,10.18,-542397.4199375978,-0.15356273697798722
2015-07-08,3451276.32,3373203.921194142,621229.64,770.52,142390.61,28.6,-686346.9711941424,-0.19886758044170233
2015-07-09,4918004.6,4734271.17719651,885240.86,771.18,163296.49,126.13,-865701.2371965105,-0.176026927098952
2015-07-10,3057495.62,2868715.5651284773,550349.14,709.43,74405.77,73.14935134617971,-436757.4344798234,-0.1428480981699079
2015-07-11,3473443.14,3374344.3977256794,625219.74,663.08,153811.04,12.26,-680607.3777256793,-0.1959460253970587
2015-07-12,3489660.12,3410857.4482564344,628138.78,824.07,204937.46000000002,183.76803848988237,-755281.4062949242,-0.21643408822717217
2015-07-13,3255196.69,3160046.726437158,585935.43,670.98,151493.34,125.92999999999999,-643075.7164371581,-0.19755356670541407
2015-07-14,3703171.52,3635471.3061234746,666570.84,1169.6299999999999,138340.85,25.060000000000002,-738406.1661234746,-0.1993983163176505
2015-07-15,4138791.66,3925942.2905882024,744982.51,1005.1,292823.28,108.03244409325588,-826069.5530322955,-0.19959196328145098
2015-07-16,4314916.73,4172602.3688518023,776684.99,958.2,216593.83000000002,35.24,-851957.8988518019,-0.19744480650772647
2015-07-17,3227565.11,3200882.5568749392,580961.7,559.28,117438.67,59.42,-672336.5168749394,-0.2083107525210977
2015-07-18,3368222.73,3240898.9603016814,606280.07,861.87,346425.52,94.83,-826338.5203016814,-0.24533369273405545
2015-07-19,3753569.81,3359854.1520592896,354509.03,761.36,160073.84,135.33,-121763.9020592896,-0.03243949312861977
2015-07-31,6647978.41,6543888.204117971,19800.0,1864.1200000000001,272058.86,133.19,-189765.96411797038,-0.028544912816281298
2015-08-01,6602535.91,6809442.53186323,28350.0,1885.44,200802.6,185.92903177436628,-438130.5908950045,-0.06635792623731515
2015-08-02,4826943.33,5777359.89522931,32350.0,1874.45,114062.29,50.13504812233202,-1098753.440277432,-0.22762923969887006
2015-08-03,3902494.78,5258798.936347036,40750.0,1222.23,149781.59,104.88137401232513,-1548162.8577210482,-0.39671106433127584
2015-08-04,2137449.07,3166729.9395123357,21750.0,1054.11,123574.8,32.13,-1175691.909512336,-0.5500444085492694
2015-08-05,2355360.68,3127834.01917634,21500.0,909.83,91817.33,72.28194432825472,-886772.7811206682,-0.3764912901240536
2015-08-06,1939014.73,2707851.6065666904,16900.0,621.01,62212.49,49.51,-848619.8865666904,-0.43765520366453864
2015-08-07,1422443.6300000001,1927777.6067478235,12650.0,491.67,51220.24,20.900459994494632,-569716.7872078179,-0.4005197641524943
2015-08-08,1413810.55,2028371.7212524386,11950.0,680.5,0.0,0.0,-627191.6712524386,-0.4436179028742136
2015-08-09,1741718.16,2446930.103578361,17350.0,441.38,16551.43,3.9503935492160775,-739558.7039719105,-0.42461445310526624
2015-08-10,1960091.79,2759034.9253997207,18000.0,614.56,10256.42,2.42,-827816.5353997208,-0.4223355965384258
2015-08-11,1949251.67,2758569.787798075,18950.0,556.45,56282.99,73.93,-885181.4877980751,-0.4541134946407793
2015-08-12,2743670.52,3860572.707186869,28650.0,1445.05,100304.63,141.10725829852268,-1247442.9744451675,-0.4546620905651483
2015-08-13,2317656.94,3109193.3201833507,17750.0,818.54,141180.88,21.72374389700999,-951307.5239272479,-0.41046088724729374
2015-08-14,2395794.25,3363621.2869881657,21550.0,523.02,19520.23,84.64,-1009504.9269881657,-0.4213654519740857
2015-08-15,1994166.26,2688113.413420872,18350.0,723.79,101932.75,103.23,-815056.9234208718,-0.40872064670318503
2015-08-16,2265205.5,2987450.4377058353,20300.0,923.62,75961.9,145.6,-819576.0577058353,-0.36181090753392364
2015-08-17,2033129.29,2626412.881939382,16850.0,872.73,153360.06,106.3396564299851,-764472.7215958118,-0.3760079230356333
2015-08-18,3226827.24,4302061.2856023265,28300.0,1150.72,53693.66,93.88419294456443,-1158472.3097952707,-0.3590128084437736
2015-08-19,3347392.61,4505142.510229609,28150.0,1460.14,140478.02000000002,198.76088958268193,-1328036.8211191916,-0.3967376928394401
2015-08-20,2537597.82,3519194.4179088413,24750.0,1008.87,160899.16,321.36,-1168575.9879088416,-0.46050480446457887
2015-08-21,2247162.38,3161535.9437739146,20450.0,909.5,100303.09,178.02424609146877,-1036214.1780200062,-0.4611211843178
2015-08-22,1891445.6199999999,2628218.728933682,19450.0,671.09,53275.04,14.422548234442504,-810183.6614819168,-0.4283409752387789
2015-08-23,2370309.1,3186709.158698977,22200.0,980.22,89988.29,38.37259314182109,-929606.9412921187,-0.3921880658063198
2015-08-24,2277153.72,3234032.3810073226,22400.0,1177.51,97571.5,53.53134943055101,-1078081.202356753,-0.47343365223352285
2015-08-25,2982113.81,4023408.2747568903,27100.0,1322.3,61984.39,23.62,-1131724.7747568903,-0.37950421977922105
2015-08-26,3466411.2600000002,4799373.092365991,33850.0,1280.82,149667.12,240.67,-1518000.442365991,-0.43791700652564547
2015-08-27,2805726.17,3827598.4485110217,27200.0,1422.05,164576.83,171.4369517778897,-1215242.5954627998,-0.4331294366701508
2015-08-28,6475944.34,8387552.868298509,61250.0,3345.81,291851.33,486.1663790825029,-2268541.834677592,-0.350302861725583
2015-08-29,6264226.81,8347101.25950436,57300.0,2999.28,219501.61,284.50655980178095,-2362959.846064162,-0.37721492495961556
2015-08-30,5761349.03,7260080.092986658,103043.27,3038.31,252277.61,164.8436158894571,-1857255.0966025474,-0.32236462101698904
2015-08-31,6413550.45,8146558.55916906,141316.58,3042.53,239197.93,320.5420817034887,-2116885.691250763,-0.3300645574949462
2015-09-01,5617599.07,6703483.029763739,139542.25,2570.23,231894.48,126.82029191847255,-1460017.7400556568,-0.2599006660786236
2015-09-02,1871238.4,1805873.953130894,150391.76,552.13,57563.97,4.07,-143147.48313089422,-0.07649879519942207
2015-09-03,2219863.71,2011209.5880440294,221986.35,516.04,82794.2,34.65,-96677.11804402946,-0.04355092504486659
2015-09-04,2681802.09,2460621.5581406336,268180.24,340.53000000000003,53110.14,8.099379679357916,-100458.47752031313,-0.037459318081265694
2015-09-05,3196030.81,2906179.7340147817,319603.05,675.2,215047.83,33.17,-245508.1740147816,-0.07681658551182165
2015-09-06,4668157.63,4130359.768785049,466815.83,755.79,109202.66,104.53,-39080.94878504933,-0.008371814296478531
2015-09-07,4397110.79,3853228.7909225486,439711.13,1004.35,250242.66,165.83,-147241.9709225486,-0.03348607254959536
2015-09-08,3531782.09,3100194.4531763587,353178.24,451.96,93517.42,158.72,-15718.703176358858,-0.004450643549290681
2015-09-09,2967783.89,2649641.8884470854,296778.43,777.9,41249.04,125.31,-20788.67844708526,-0.007004781755549343
2015-09-10,3080390.69,2778225.1151012727,308039.12,763.4,116155.63,155.24816676780176,-122947.82326804056,-0.03991306156948571
2015-09-11,4044671.03,3550063.2625476476,404467.14,970.4,156801.46,54.369005076291884,-67685.60155272408,-0.01673451340064215
2015-09-12,4026578.74,3595488.817795103,402657.97000000003,1099.84,109737.77,170.3963520311772,-82576.05414713394,-0.0205077460243914
2015-09-13,4584897.86,4032984.652369487,458489.69,1015.07,133226.39,102.92,-40920.862369486786,-0.008925141544916942
2015-09-14,4687038.35,4108901.4942192063,468703.8,827.04,211099.63,163.4693753991148,-102657.08359460575,-0.02190233489226854
2015-09-16,3655607.47,3231491.4964428702,365560.82,870.15,208712.06999999998,84.52000000000001,-151111.58644287,-0.04133692900098762
2015-09-17,3561743.7199999997,3190970.452474131,356174.45,765.41,105194.31,131.15,-91492.05247413105,-0.025687432804438567
2015-09-18,3632145.87,3232823.5295186383,363214.57,951.08,123750.19,172.44,-88765.93951863817,-0.024438979792030812
2015-09-19,4377383.01,3872384.9197638226,437738.4,1043.79,70727.95,40.74,-4552.789763822811,-0.0010400711460299681
2015-09-20,4546362.18,3860383.399962904,454636.25,1126.39,259097.3,205.73974894538838,-29086.89971184962,-0.006397840418391309
2015-09-21,4254487.43,3858483.9813376227,425448.82,979.75,163757.32,128.60768729363613,-194311.0490249167,-0.04567202329821355
2015-09-22,2889322.97,2499344.220108494,288932.3,715.13,201549.09,50.58,-101268.35010849395,-0.035049162437003
2015-09-23,3725500.75,3402085.546764682,372550.08999999997,788.39,147201.74,198.28,-197323.29676468202,-0.052965576980405125
2015-09-24,3956416.58,3577116.572506993,395641.71,1067.96,149624.52,21.2,-167055.38250699302,-0.042223911241164855
2015-09-25,4429483.64,3865018.4262991925,442948.39,885.68,179820.24,208.69342099281639,-59397.789720185625,-0.013409641969054802
2015-09-26,5201269.41,4538050.642023622,520127.01,1577.39,234677.84,133.59617943098968,-93297.06820305291,-0.017937365063935982
2015-09-27,7738424.53,6865889.923017452,773842.49,2441.92,240379.49,218.23,-144347.52301745125,-0.018653347649492582
2015-09-28,6541013.9,6003939.847412147,654101.35,1510.98,234496.6,50.81,-353085.68741214625,-0.05398026862657274
2015-09-29,5645171.83,4966213.304498435,505443.9,1669.49,264388.39,183.81835681187644,-92727.07285524682,-0.016425907952432834
2015-09-30,4892887.6,4345453.9098096,437030.08,1347.35,144054.83,117.59563828233311,-35116.16544788235,-0.00717698183949338
2015-10-01,4416120.41,3814880.4408909683,307439.72,964.37,324743.02,301.74,-32208.88089096815,-0.007293478868473187
2015-11-18,2416519.91,2099768.241220488,99633.61,766.57,226506.42,12.91837029238102,-10167.84959078045,-0.004207641554577735
2015-11-19,2281330.13,2109163.690330589,203771.93,1055.04,25041.48,53.32,-57755.3303305893,-0.025316515821666417
2015-11-20,2802157.62,2663760.5931174457,388910.2,866.22,113661.5,84.78774316553596,-365125.68086061114,-0.1303016212416385
2015-11-21,1641250.16,1685863.9288599447,313808.25,718.97,81562.16,19.26731103956312,-440722.41617098433,-0.2685284832940911
2015-11-22,2558866.43,2661476.9980209298,511773.31,748.27,72347.02,151.78868202036176,-687630.9567029501,-0.268724834028539
2015-11-23,1950743.89,2006440.87353248,390148.8,723.05,114894.42,69.75678429063142,-561533.0103167709,-0.287855834482081
2015-11-24,1752895.34,1777379.3524893692,350579.02,576.07,55601.27,158.9159328284287,-431399.2884221976,-0.24610670048458091
2015-11-25,1403075.34,1431955.56647777,280615.04,811.29,133001.31,19.007119203353703,-443326.8735969732,-0.31596797474679666
2015-11-26,2650965.9,2691050.83963313,530193.14,1027.94,96010.98,73.88201961330363,-667390.8816527433,-0.25175385381333776
2015-11-27,4292787.12,4208465.537846172,858557.45,2390.33,74409.98,394.8471625744411,-851431.0250087464,-0.19833991325634298
2015-11-28,4168042.6,4316667.7208425375,833608.55,2095.68,176467.36000000002,357.26786192430063,-1161153.9787044618,-0.27858495944942163
2015-11-29,3846321.15,3774925.9280561744,769264.2,2068.15,154601.72,257.26,-854796.1080561745,-0.22223732099337948
2015-11-30,3433203.55,3490373.9085452426,686640.71,1977.61,129871.73999999999,52.49366172910959,-875712.9122069719,-0.2550716552203763
2015-12-01,2611401.64,2616751.769556651,522280.33,946.9300000000001,86353.34999999999,99.5313960375097,-615030.2709526884,-0.23551730286601505
2015-12-02,655789.92,683341.3943582525,131157.98,169.09,24930.78,0.1,-183809.4243582525,-0.280287053448843
2015-12-03,1450819.44,1517872.2488099942,290163.89,468.25,53689.58,46.61153317176016,-411421.1403431661,-0.28357845849044183
2015-12-04,1701479.33,1688428.5782154796,340295.9,637.37,88708.42,7.0,-416597.93821547955,-0.24484454842920692
2015-12-05,1979963.7,1985098.863869017,395992.78,857.99,73800.13,52.96,-475839.0238690171,-0.24032714532545071
2015-12-06,1527238.68,1535102.2058911184,305447.73,894.33,63689.25,94.8899443971434,-377989.7258355156,-0.2474987903236681
2015-12-07,1740979.76,1830274.3363169346,348195.96,1152.58,123892.7,127.66,-562663.4763169346,-0.3231878332215273
2015-12-08,1958523.83,1911863.542083948,391704.76,1118.74,190135.96000000002,85.43899219022869,-536384.611076138,-0.27387188394646084
2015-12-09,1316553.17,1354132.2930629523,263310.61,757.47,78827.1,5.090000000000001,-380479.3930629524,-0.2889966024410183
2015-12-10,1652034.44,1764484.6649029148,330406.89,743.93,83310.61,46.41,-526958.0649029149,-0.318975229658599
2015-12-11,1643166.34,1593788.0821464413,328633.26,884.72,27470.53,109.39999999999999,-307719.6521464413,-0.1872723683875129
2015-12-12,2479687.43,2434337.108859248,495937.5,914.64,19884.94,61.19,-471447.94885924784,-0.19012394189506693
2015-12-13,2876845.28,2838109.3209629017,575369.11,1059.27,65028.119999999995,160.2202660110283,-602880.761228913,-0.20956315079583043
2015-12-14,2829874.1,2715307.029890291,565974.84,1412.11,37441.23,41.28,-490302.3898902908,-0.17325943577853545
2015-12-15,2467747.2,2499647.1507286476,493549.46,1256.94,112222.58,156.9429333101436,-639085.8736619574,-0.2589754224670815
2015-12-16,1784498.59,1845764.4930368452,356899.71,1320.82,34025.49,21.40334376214342,-453533.3263806073,-0.2541516865981986
2015-12-17,2169906.79,2165061.4978536805,433981.32,1218.15,144879.53,45.39476077274199,-575279.1026144532,-0.26511696505380916
2015-12-18,2435647.21,2494348.7686478184,487129.37,1574.89,158144.65,112.96881617556423,-705663.437463994,-0.28972317278412174
2015-12-19,2409823.9899999998,2524220.060297835,481964.8,1932.27,70676.22,55.083494804309616,-669024.4437926398,-0.2776237794000216
2015-12-20,2910760.15,3020877.8070148146,582152.04,2636.24,215616.26,188.03375033603558,-910710.2307651507,-0.31287711244952654
2015-12-21,4198957.98,4319261.379382499,839791.54,2611.58,164943.46,343.8849821632142,-1127993.8643646615,-0.2686366164504131
2015-12-22,2891710.16,2952111.176256666,578342.07,2066.75,150025.08,91.05571285619405,-790925.971969522,-0.2735149541991172
2015-12-23,3154921.13,3151126.413010155,630984.24,1998.92,71625.91,254.2578116565372,-701068.6108218116,-0.22221430645456788
2015-12-24,2016327.62,1908905.752113125,403265.52,1373.05,54380.5,168.32999999999998,-351765.53211312497,-0.17445851984764507
2015-12-25,2631648.39,2489296.7299181847,526329.67,2169.67,45708.35,41.94,-431897.96991818456,-0.1641168978193871
2015-12-26,2733819.3,2737484.6133448184,546763.86,2220.13,91546.81,150.41170932704142,-644346.5250541456,-0.23569462877599323
2015-12-27,3826954.64,3776131.2440898167,765390.93,2768.31,110217.05,273.3481430190246,-827826.2422328357,-0.21631462092083634
2015-12-28,6591287.600000001,6556190.3448271,1318257.57,4272.95,210185.79,371.48373564951095,-1497990.5385627488,-0.22726827131056285
2015-12-29,6134148.64,6121072.598200833,1226829.67,3672.2400000000002,221226.36000000002,483.25263321751663,-1439135.4808340513,-0.23461046761234847
2015-12-30,4926375.99,4867997.973745841,984481.26,2980.02,172242.86,225.65027112586893,-1101551.7740169663,-0.22360286268303411
2015-12-31,5165420.52,5014467.19419928,850818.57,2800.69,296798.99,312.56636934612766,-999777.4905686263,-0.19355200350050616
2016-01-01,4630540.15,4282939.149942186,566778.83,2102.51,153967.02,233.69751383427675,-375481.0574560196,-0.08108796064666875
2016-03-22,4164562.35,3768153.1603849125,499747.49,1108.54,248719.16999999998,61.26,-353227.2703849124,-0.08481738072306982
2016-03-23,4844181.31,4491241.5595415,581301.81,899.18,124614.73,53.26058906821669,-353929.23013056885,-0.073062754566998
2016-03-24,6679692.27,6056597.307947185,801563.03,1452.56,237002.83,286.8574759989515,-417210.3154231843,-0.06245951139051265
2016-03-25,6080355.84,5432952.1885519875,729642.7,1046.32,233462.16999999998,167.03986198796952,-316914.5784139756,-0.05212105783828198
2016-03-26,3916023.39,3543017.5597831532,469922.77999999997,688.57,283635.26,80.22592773451262,-381321.0057108876,-0.0973745475281463
2016-03-27,5077987.0,4642812.363225043,609358.39,872.3199999999999,115702.51,66.73,-290825.31322504283,-0.05727177190982231
2016-03-28,4251073.13,3947009.055972783,510128.75,932.33,178986.94,113.16,-386097.105972783,-0.09082344484927339
2016-03-29,5612757.06,5112236.333192123,673530.87,1071.22,581625.97,36.91392543119045,-755744.2471175547,-0.13464759636640228
2016-03-30,11574173.32,10630964.738877308,1388900.88,2436.25,559826.33,249.5239030694538,-1008204.4027803766,-0.08710811346139204
2016-03-31,11053298.87,10063447.878883233,1326395.8,2864.06,461686.52,480.5300954835416,-801575.9189787178,-0.07251915725849886
2016-04-01,9624746.39,8759753.9304891,1154969.59,2141.88,558826.98,267.4558625208593,-851213.4463516208,-0.08844009097590579
2016-04-02,10685189.68,10022289.771398477,1282222.76,2025.9,256056.67,323.1155359751479,-877728.5369344528,-0.0821444039105212
2016-04-03,8465838.07,7731983.925939246,1015900.54,1544.08,218188.58000000002,109.94405419178447,-501888.9999934376,-0.05928403022164557
2016-04-04,3722117.39,3462131.716979037,446654.22,657.83,59535.68,189.25,-247051.30697903686,-0.06637386226527285
2016-04-05,3583734.93,3358433.054334931,430048.17,476.9,193699.72,152.4,-399075.3143349309,-0.1113573749537695
2016-04-06,4914031.21,4583326.8436541315,589683.68,703.12,91592.37,20.70412678668519,-351295.50778091827,-0.07148825328297381
2016-04-07,4484132.8,4179880.0151419146,538095.99,811.83,171595.05,26.44,-406276.5251419148,-0.09060314296265151
2016-04-08,3692003.33,3326739.2479417063,443040.4,604.44,81008.11,11.68,-159400.54794170626,-0.043174540674562785
2016-04-09,3630599.45,3353471.699574906,435671.92,840.48,178904.47,79.40217801538431,-338368.5217529211,-0.09319907811722968
2016-04-10,3842003.15,3555243.394177285,461040.36,918.87,109068.1,45.74,-284313.31417728506,-0.07400132250731889
2016-04-11,5120714.11,4531697.896631991,614485.7,936.24,196755.92,208.52,-223370.16663199017,-0.04362090166209067
2016-04-12,4667195.84,4288034.230883516,560063.47,880.68,187392.47999999998,88.89,-369263.9108835165,-0.0791190092600692
2016-04-13,7008662.81,6340050.877209975,841039.46,1500.45,301988.84,37.310261054812095,-475954.12747103063,-0.06790940588437734
2016-04-14,5698971.36,4983055.067755352,599977.74,1222.55,255078.1,95.07,-140457.16775535146,-0.024646056083242267
