date,gmv,cogs,promo,fwd_shipping,refund,reverse_cost,net_profit,margin
2014-01-27,2293484.5,1797202.8185388166,0.0,549.6899999999999,19499.65,2.9699999999999998,476229.37146118336,0.20764446913034876
2014-01-28,4403720.23,3513266.8226607004,0.0,926.7,46801.81,41.62,842683.2773393,0.19135713290744175
2014-01-29,3896470.9899999998,3130473.9103768105,0.0,1001.18,119612.12,107.55,645276.2296231892,0.1656052954787145
2014-01-30,2986960.49,2332158.4293653113,0.0,789.94,107892.62,201.46,545918.040634689,0.18276707792498756
2014-01-31,3181346.67,2516503.816607539,0.0,741.17,46380.38,162.08,617559.2233924608,0.194118807992862
2014-02-01,3095355.6,2427450.519049213,0.0,546.53,99166.24,105.88560538294492,568086.4253454043,0.1835286470302166
2014-02-02,1945691.59,1518959.0797121706,0.0,511.63,55836.009999999995,9.47,370375.40028782946,0.19035668458012373
2014-02-03,1517532.26,1108729.3775411109,0.0,390.64,104869.92,71.84,303470.48245888914,0.19997629734664693
2014-02-04,2234766.68,1734649.298155577,0.0,512.06,112516.48000000001,16.01,387072.8318444232,0.1732050308913784
2014-02-05,1939237.4,1543550.436624891,0.0,363.1,9911.189999999999,7.74,385404.93337510905,0.19874046023200104
2014-02-06,1971849.26,1617192.5355016047,0.0,295.4,159624.27,34.510000000000005,194702.54449839532,0.0987410896197995
2014-02-07,2559681.99,2020212.7166296835,0.0,519.09,159930.78,5.78,379013.6233703167,0.14807059035107586
2014-02-08,2125342.32,1700362.5501544822,0.0,386.25,134803.55,85.45343332027751,289704.5164121973,0.13630957878455896
2014-02-09,2271342.54,1909878.8586075644,0.0,450.14,89026.41,35.2,271951.9313924356,0.11973180029130948
2014-02-10,3049315.93,2280775.4935375657,0.0,488.76,101173.7,15.629999999999999,666862.3464624345,0.2186924417708448
2014-02-11,3529101.4,2779092.832531566,0.0,489.29,200286.84999999998,80.09,549152.3374684341,0.15560684583005582
2014-02-12,2854823.85,2243395.7164550517,0.0,654.53,44030.94,91.97,566650.6935449485,0.19848884670938574
2014-02-13,2562196.2399999998,2103207.9897963325,0.0,513.13,64539.36,6.0600000000000005,393929.7002036672,0.15374688872530204
2014-02-14,2070604.72,1617668.5712354344,0.0,505.71,67554.4,3.13,384872.9087645656,0.18587464089455258
2014-02-15,2272043.7,1761039.8846886659,0.0,467.77,49366.7,34.16,461135.1853113343,0.20296052638042758
2014-02-16,2865847.21,2288311.355193339,0.0,507.62,186960.38,13.961236586943926,390053.8935700742,0.13610421805078513
2014-02-17,2830352.35,2259621.316879547,0.0,483.62,123115.05,78.54151025858324,447053.82161019434,0.1579498826745703
2014-02-18,3990118.29,3172159.158784113,0.0,838.7,116576.68000000001,31.34,700512.4112158872,0.17556181554103428
2014-02-19,3732517.19,2962083.156134964,0.0,682.0,168455.25,45.85,601250.933865036,0.16108457195478743
2014-02-20,2287535.25,1853257.2272091575,0.0,479.11,87533.55,39.22,346226.1427908425,0.1513533585070842
2014-02-21,2690018.31,2140115.094118636,0.0,702.48,110926.3,127.17054919667014,438147.2653321673,0.16287891562052875
2014-02-22,3730108.56,2984219.825835009,0.0,651.51,32253.920000000002,8.969999999999999,712974.3341649909,0.19114037103654455
2014-02-23,3024998.71,2388520.7020086935,0.0,661.73,208228.88999999998,12.65,427574.73799130647,0.14134708110050945
2014-02-24,3914335.48,3148929.6357835527,0.0,581.02,179606.87,33.35,585184.6042164473,0.14949781571007484
2014-02-25,5787622.58,4712092.1515618395,0.0,854.92,171680.21,24.650000000000002,902970.6484381607,0.15601754191064765
2014-02-26,6222192.74,4937935.90667484,0.0,1148.5,223609.01,59.75581854561091,1059439.567506615,0.17026788011497937
2014-02-27,4981412.89,3934195.4034151332,0.0,919.19,82140.59,21.23,964136.4765848665,0.19354679041368655
2014-02-28,4483793.0,3680959.1423492287,0.0,768.22,123555.1,10.741787581319311,678499.79586319,0.15132272963162885
2014-03-01,3389045.21,2777956.6210152293,0.0,869.4,187019.63,36.89665841363411,423162.66232635704,0.12486191127747069
2014-03-02,4083972.2800000003,3266526.5946693015,0.0,870.68,208233.87,15.7,608325.4353306987,0.1489543497417418
2014-03-03,2873388.74,2283548.428300365,0.0,340.14,150010.36,69.89,439419.92169963534,0.15292741827186088
2014-03-04,3827421.86,3050719.06885013,0.0,628.69,200626.23,18.162000523697305,575429.7091493465,0.15034394696939588
2014-03-05,4436189.72,3622835.537583273,0.0,768.42,103506.62,13.23,709065.9124167268,0.15983669706910705
2014-03-06,4269020.02,3458581.989479237,0.0,734.05,96390.33,15.93,713297.7205207627,0.16708699354395692
2014-03-07,2729068.69,2217546.134310849,0.0,391.23,95437.65,38.67526382209123,415655.00042532885,0.1523065366395482
2014-03-08,3039463.07,2504243.099206481,0.0,321.91,116131.89000000001,5.9523009712312405,418760.2184925474,0.13777440582377184
2014-03-09,2937749.19,2329086.11814573,0.0,478.44,178149.37,22.67323979566631,430012.58861447446,0.14637484713746937
2014-03-10,4083447.67,3246423.931361889,0.0,486.29,160274.59,83.1697488554207,676179.6888892555,0.16559038918435692
2014-03-11,4462921.21,3469912.067811193,0.0,690.41,132385.05,50.176658964801916,859883.5055298422,0.19267279547824287
2014-03-12,5421827.48,4330533.470757622,0.0,969.95,154059.06,52.05769260289507,936212.9415497753,0.1726747936933204
2014-03-13,4458853.86,3560197.9831416947,0.0,770.6,50425.88,11.17,847448.2268583056,0.19005965511915332
2014-03-14,3593502.77,2859245.289110489,0.0,421.63,45384.35,57.07,688394.4308895109,0.19156641164618077
2014-03-15,3487129.18,2814041.6771846353,0.0,874.97,182275.12,81.26735268445813,489856.14546268043,0.1404754800229914
2014-03-16,4611523.27,3652244.139814382,0.0,1065.14,142089.73,40.81102868712269,816083.4491569304,0.17696613491379617
2014-03-17,5750574.7700000005,4688221.666639159,0.0,1150.89,149863.28,60.488547401653804,911278.4448134395,0.15846736739559678
2014-03-18,4496729.99,3699456.6936425436,138852.61,845.22,190621.64,48.63054483623211,466905.1958126204,0.10383216178221552
2014-03-19,6066626.65,5161840.640015873,246215.56,1260.53,108263.54000000001,22.37234033661732,549024.0076437904,0.090499059744148
2014-03-20,5186562.76,4363877.239348767,285867.02999999997,1304.04,116981.23,58.266964899397856,418474.953686333,0.08068444807295325
2014-03-21,3768110.14,3248970.814645636,273855.23,878.69,100303.47,132.87,143969.06535436425,0.038207233866673615
2014-03-22,3629312.64,3387031.6105292784,435517.52,1012.16,120006.2,91.98979043544078,-314346.8403197137,-0.08661332640654339
2014-03-23,4223970.17,3866693.667338528,506876.39,949.14,194852.65,27.833644547207655,-345429.51098307554,-0.08177839735621892
2014-03-24,4905977.67,4567855.987926483,588717.34,1211.8899999999999,150379.41,24.96,-402211.91792648326,-0.0819840498634971
2014-03-25,5400618.82,4887060.489213869,648074.28,1307.41,187024.81,167.87,-323016.0392138687,-0.059810930928442876
2014-03-26,6909760.38,6362550.715739212,829171.3,1751.39,141346.64,216.4,-425276.0657392122,-0.06154715103727117
2014-03-27,6803455.26,6176477.030264188,816414.56,1790.55,120078.98,23.28022152180184,-311329.14048570965,-0.04576044503682231
2014-03-28,4417122.67,4005364.1813759473,530054.75,1369.2,291657.7,106.84333599796382,-411430.00471194537,-0.0931443465462881
2014-03-29,5778995.49,5351994.8780364925,693479.47,1069.27,75957.14,47.76716851156074,-343553.03520500386,-0.0594485729915328
2014-03-30,10546421.73,9600764.471147263,1265570.69,2450.93,405319.34,189.12910470717685,-727872.8302519701,-0.06901609369379638
2014-03-31,10185493.48,9391932.360302914,1222259.19,2454.79,305433.4,346.31310922865964,-736932.573412142,-0.07235118994078842
2014-04-01,10033837.98,9201668.992666056,1204060.42,2415.54,438192.5,190.1249240634294,-812689.5975901193,-0.08099488941420194
2014-04-02,10144571.02,9200434.815151127,1217348.54,2656.0,469003.92,370.25917052628284,-745242.5143216538,-0.0734622009006009
2014-04-03,7675881.53,6927658.105417547,921105.85,1820.46,394785.5,139.83536649972274,-569628.2207840462,-0.07421013711034258
2014-04-04,2279360.64,2069817.534929645,273523.25,601.67,112668.11,163.37,-177413.29492964488,-0.07783467513488558
2014-04-05,3930579.24,3622923.4012894523,471669.46,872.02,30552.18,6.842806102822378,-195444.66409555494,-0.04972413788445973
2014-04-06,3686590.9899999998,3462585.797587773,442390.95,910.48,103827.75,223.00832975525975,-323346.9959175284,-0.08770894216218122
2014-04-07,3358849.81,3065884.4851424308,403062.03,1226.0,107822.56,28.829070573431096,-219174.09421300417,-0.06525272239338506
2014-04-08,5253554.46,4802198.097596381,630426.57,1011.57,273034.79,175.68707422346682,-453292.2546706043,-0.08628296482351576
2014-04-09,4719467.41,4328928.410649361,566336.1,1024.78,208068.5,176.9118146136403,-385067.29246397456,-0.08159125999007048
2014-04-10,4250922.12,3852808.1546245697,510110.68,864.62,189995.51,136.03,-302992.8746245696,-0.07127697616454323
2014-04-11,4168087.49,3753561.9125776817,500170.45,938.72,291997.43,139.99,-378721.01257768145,-0.09086205927449988
2014-04-12,4077570.29,3860689.7558600167,489308.43,1247.82,315430.64,102.62242414029777,-589208.978284157,-0.14450001750531613
2014-04-13,3699757.49,3370842.0462247613,443970.93,1248.66,238855.77,145.67000000000002,-355305.58622476103,-0.09603483125180753
2014-04-14,5652127.28,4901517.985418258,473387.26,1340.1299999999999,222936.57,217.47075922121294,52727.86382252079,0.009328852874403208
2014-04-15,6250074.25,5320820.570519881,398604.59,1641.87,294598.1,141.92775867946906,234267.19172143916,0.03748230538564228
2014-04-16,6537568.71,5580469.545945542,324384.13,1089.54,163917.82,102.58518394447738,467605.0888705135,0.07152583928567437
2014-04-17,4584206.4,3913003.675327344,125926.27,822.02,153367.66999999998,90.6,390996.1646726565,0.08529200706858585
2014-04-18,4571904.48,3543948.389856365,0.0,944.73,231551.24,257.5716663753992,795202.54847726,0.1739324502416682
2014-04-19,5196344.18,4206946.047701546,0.0,950.85,135341.88,99.63530575157537,853005.7669927021,0.16415497847040267
2014-04-20,5476078.2700000005,4307198.545498854,0.0,913.34,158576.05,87.15,1009303.1845011468,0.18431131454612074
2014-04-21,7074389.28,5809493.393589643,0.0,1189.41,186557.88,33.99,1077114.6064103574,0.1522554900188299
2014-04-22,8237393.39,6598963.946166562,0.0,1553.52,309152.56,132.18,1327591.1838334377,0.16116641769775156
2014-04-23,6350082.94,5100582.951492939,0.0,989.17,222521.57,68.8,1025920.4485070612,0.16156016515070293
2014-04-24,5672566.29,4575391.321740579,0.0,828.33,301240.23,152.85891557692779,794953.5493438442,0.14014001929695283
2014-04-25,6101683.41,4886936.929949868,0.0,959.42,266595.69,79.83,947111.5400501328,0.1552213506354524
2014-04-26,5509988.01,4313297.216090497,0.0,1114.81,220228.74,146.34,975200.9039095031,0.1769878450079428
2014-04-27,6898427.57,5375560.554085005,0.0,950.7,312939.08999999997,154.2953039120548,1208822.930611083,0.17523166233824544
2014-04-28,9286731.02,7318332.10169257,0.0,1547.95,380077.65,274.1581221227273,1586499.1601853063,0.170835050220428
2014-04-29,13127692.11,10342203.002905786,0.0,2879.14,676735.42,357.6049799377793,2105516.9421142754,0.1603874408747293
2014-04-30,10750613.13,8440813.017101128,0.0,2022.06,437844.52,171.4987244112287,1869762.0341744618,0.17392143234666485
2014-05-01,10025125.82,7990998.846595167,0.0,1865.63,384459.09,102.60141686796064,1647699.6519879652,0.16435700474709505
2014-05-02,7508381.49,6065796.118878185,0.0,1206.25,363493.14,98.47973133284898,1077787.5013904825,0.14354458451877122
2014-05-03,6791902.45,5437522.05789732,0.0,834.48,293174.41,55.36217700495922,1060316.1399256752,0.15611474807410922
2014-05-04,2154919.82,1722823.794710695,0.0,231.84,129890.71000000002,34.01872557887387,301939.4565637259,0.1401163299726511
2014-05-05,3199564.27,2573235.156992831,0.0,441.76,124617.09999999999,99.19999999999999,501171.0530071692,0.15663728267823457
2014-05-06,3797235.4899999998,3039805.511145287,0.0,646.05,287529.9,166.23212021546155,469087.796734497,0.12353402836611986
2014-05-07,5211848.56,4243402.382472616,0.0,961.66,125549.69,147.69,841787.1375273839,0.16151412072636737
2014-05-08,5261973.8,4127015.3593061417,0.0,938.86,171363.73,99.13264561750229,962556.7180482405,0.18292693096424018
2014-05-09,2843119.57,2310358.3569105277,0.0,411.09999999999997,140765.41,134.97754968345913,391449.72553978866,0.13768317367664867
2014-05-10,4202782.71,3312101.6350673046,0.0,544.18,206656.2,89.69134401361026,683391.0035886817,0.1626044101596396
2014-05-11,4640674.69,3744062.564015699,0.0,884.41,199622.68,127.47,695977.5659843013,0.14997335785764832
2014-05-12,4857939.6,3844684.8691045884,0.0,1052.72,237535.37,144.165640410643,774522.4752550006,0.15943435674972178
2014-05-13,4974232.77,4054446.055512772,0.0,1031.16,148134.85,83.16254303371885,770537.5419441939,0.15490580710081928
2014-05-14,7457092.42,5981217.395411855,0.0,1492.81,207558.03999999998,208.65,1266615.5245881453,0.1698538053774242
2014-05-15,6064909.79,4796099.233453969,0.0,994.72,166167.02,84.46,1101564.3565460315,0.18162914118892962
2014-05-16,6001663.7,4816967.022745336,0.0,1085.56,179941.75,139.12031525980242,1003530.2469394039,0.1672086769772528
2014-05-17,5081060.34,4091872.481753892,0.0,878.66,224411.62,141.49,763756.088246108,0.1503143118048679
2014-05-18,6025592.24,4829321.265861056,0.0,1087.68,195426.15,121.51635233422705,999635.6277866103,0.1658983196955608
2014-05-19,5325626.56,4223896.173791374,0.0,1128.21,239175.45,121.04001814342341,861305.6861904821,0.16172851710249886
2014-05-20,5583459.53,4496991.337030889,0.0,1103.97,202718.05,222.2,882423.9729691118,0.1580425125726866
2014-05-21,7393753.24,5831828.979583898,0.0,1840.07,357469.38,328.82,1202285.9904161023,0.16260834672054897
2014-05-22,6780301.73,5500509.736757915,0.0,1344.63,389266.61,166.81,889013.943242086,0.13111716537754817
2014-05-23,4917883.71,3875035.4033397166,0.0,1039.42,307783.57,144.79346616534696,733880.523194118,0.14922689645992424
2014-05-24,4732228.72,3816874.098652853,0.0,815.37,20963.05,54.19,893522.0113471466,0.1888163197968053
2014-05-25,6502861.24,5177123.570710283,0.0,1001.73,278005.4,112.33,1046618.2092897175,0.16094733851182674
2014-05-26,6164368.48,4965052.712035882,0.0,1066.35,186151.55,19.2522304633954,1012078.6157336546,0.16418204379204382
2014-05-27,9499866.79,7553222.26258983,0.0,1537.09,209818.16,148.031564689561,1735141.2458454797,0.18264900805472029
2014-05-28,11262514.34,8868597.559950026,0.0,2423.6,340237.84,305.38047556056705,2050949.9595744133,0.1821040930700749
2014-05-29,10689624.34,8537559.970342735,0.0,2556.1,282696.27,186.417089655769,1866625.5825676091,0.17462031622409746
2014-05-30,10526321.76,8309506.1535511715,0.0,2563.79,466243.7,390.39615755207933,1747617.7202912762,0.16602358925909141
2014-05-31,9846608.41,7945846.949922626,0.0,1935.1200000000001,401465.72,217.1842959035308,1497143.4357814707,0.15204661071532047
2014-06-01,9395716.04,7492930.48319243,0.0,1988.94,325052.17,262.74,1575481.7068075694,0.16768085583901593
2014-06-02,7750064.72,6134336.4698014455,0.0,1182.08,322048.73,200.04541179396162,1292297.3947867602,0.1667466584442614
2014-06-03,6161368.08,4791491.240289152,0.0,888.16,268053.92,24.890865017645027,1100909.868845831,0.17867945147108155
2014-06-04,5075584.03,4142781.1512758317,0.0,620.03,281390.38,77.21000000000001,650715.2587241685,0.12820500160730636
2014-06-05,3798347.29,3159949.767761961,0.0,519.23,169487.87,15.73,468374.692238039,0.12331012845274582
2014-06-06,3381116.97,2636221.9537309087,0.0,651.09,170782.75,162.15747919028465,573299.0187899013,0.1695590610667046
2014-06-07,4072057.48,3152004.726637486,0.0,631.12,185828.15,37.13073941418969,733556.3526230999,0.1801439091235765
2014-06-08,3869971.34,3121725.043044018,0.0,756.54,253432.31,31.950160297343086,494025.4967956844,0.12765611251159406
2014-06-09,4906233.95,4002912.2853597263,0.0,997.96,69997.67,97.03999999999999,832228.9946402739,0.1696268468078808
2014-06-10,6066086.76,4996427.492053898,0.0,1399.63,174655.0,184.91,893419.7279461018,0.14728106657447507
2014-06-11,5256754.65,4241806.288252673,0.0,1141.87,318609.55,48.0,695148.9417473273,0.13223918330434678
2014-06-12,5158477.15,4083793.590116821,0.0,1013.72,297051.5,76.5253628304941,776541.8145203487,0.15053702709923772
2014-06-13,5066511.68,4064406.853826799,0.0,852.34,135433.74,71.18769373192262,865747.5584794688,0.1708764556681075
2014-06-14,5047884.55,4029511.616511906,0.0,821.77,218770.74000000002,77.71000000000001,798702.7134880938,0.15822523387308726
2014-06-15,4873049.67,3877512.5195079735,0.0,973.4,214005.53,14.018459917026854,780544.2020321094,0.1601757123136628
2014-06-16,6059577.68,4801872.488545866,0.0,1007.3100000000001,226614.69,111.46000000000001,1029971.731454134,0.1699741773842784
2014-06-17,6855491.7700000005,5497026.796617189,0.0,1356.8799999999999,129041.34999999999,147.71,1227919.0333828111,0.17911465356230907
2014-06-18,5442071.69,4442419.655039594,0.0,1269.41,263293.05,91.90885335637248,734997.6661070505,0.1350584314164098
2014-06-19,4393201.12,3490829.6106060147,0.0,998.38,93986.76,164.7176423099568,807221.6517516754,0.18374338658815498
2014-06-20,4406529.93,3602933.777827157,0.0,736.78,200022.27,160.79361791581795,602676.3085549267,0.13676891298340205
2014-06-21,4558283.01,3606182.1109652,0.0,871.42,20413.38,64.27,930751.8290348,0.20418912713249895
2014-06-22,5586789.9,4491192.308731409,0.0,902.3,212823.86000000002,167.23,881704.2012685916,0.15781946646473882
2014-06-23,6133774.84,5000356.934885456,223451.44,979.5500000000001,297896.46,73.14,611017.3151145437,0.09961521755411284
2014-06-24,6528943.28,5657009.441373875,385046.94,1298.05,245759.49000000002,131.27621008045816,239698.08241604443,0.03671315129207929
2014-06-25,5964284.79,5286187.591684704,519750.82,1317.22,190595.06,165.04,-33730.941684703685,-0.005655488105004403
2014-06-26,4217778.4799999995,3954228.8103095954,470640.87,987.7,149642.68,139.69,-357861.2703095959,-0.08484591402950967
2014-06-27,5074597.34,4843968.033904423,913427.54,1027.2,105969.33,103.58723634580082,-789898.3511407688,-0.15565734544383947
2014-06-28,5300296.5200000005,5113163.821984329,954053.36,1567.66,251547.69,229.51199474635558,-1020265.5239790751,-0.19249215966111177
2014-06-29,8746800.18,8485937.0166263,1574424.03,2335.9,427945.99,320.38923877264705,-1744163.1458650732,-0.19940585242283118
2014-06-30,6970825.94,6861925.346014286,1254748.71,2519.68,334490.81,388.03120135051654,-1483246.6372156364,-0.21277918140294813
2014-07-01,8230182.11,8067946.336114123,1481432.69,2661.42,279926.95,232.46485188183536,-1602017.7509660048,-0.19465155564656209
2014-07-02,6114863.38,5938774.415099192,1100675.43,2040.9,220935.57,246.20000000000002,-1147809.1350991924,-0.1877080588347
2014-07-03,4786478.46,4592772.027643841,861566.13,1592.77,294932.58,259.776413365173,-964644.8240572059,-0.20153539436531925
2014-07-04,1425972.59,1434076.4702023934,256675.07,278.69,19177.09,57.32,-284292.0502023933,-0.19936712121682038
2014-07-05,1701571.21,1570998.5701079066,306282.8,337.69,108231.86,7.4399999999999995,-284287.1501079066,-0.1670733193163903
2014-07-06,2241592.92,2214687.5073402654,403486.71,560.65,140107.71,12.924314022989085,-517262.5816542886,-0.23075669852414085
2014-07-07,2812497.5300000003,2707868.8507239847,506249.55,738.08,79145.92,68.69,-481573.5607239844,-0.17122630529882965
2014-07-08,3165395.58,3149143.5021850746,569771.17,876.67,264378.58,148.74506033417066,-818923.0872454089,-0.2587111362698652
2014-07-09,4094273.65,3982236.628480723,736969.28,936.38,255895.23,91.47860367285567,-881855.347084396,-0.21538749543142924
2014-07-10,4403806.28,4325599.815530472,792685.04,1054.63,153647.54,128.11234927135462,-869308.8578797436,-0.19739943190229148
2014-07-11,3148163.81,3134174.5413532346,566669.52,662.88,202873.88,31.711620374053272,-756248.7229736085,-0.24021898751628445
2014-07-12,3006724.01,2861295.29389193,541210.31,784.55,72185.7,75.22,-468827.0638919303,-0.15592620484376626
2014-07-13,4027920.9899999998,3966443.2851168304,725025.77,928.74,16396.27,64.66,-680937.7351168307,-0.16905439228013028
2014-07-14,3240561.25,3162002.0551477293,583301.04,1020.85,106657.34,66.06895478333213,-612486.1041025127,-0.189006180365365
2014-07-15,3747589.34,3680576.0957255038,674566.05,968.23,151102.22,73.33,-759696.5857255039,-0.20271607073295386
2014-07-16,4474942.67,4467173.145188478,805489.68,1416.95,270535.45,148.4049061856244,-1069820.9600946635,-0.23906919909091562
2014-07-17,4151896.36,4053733.29372261,747341.32,1471.45,117702.11,17.580155932227665,-768369.3938785422,-0.18506468544858914
2014-07-18,4007166.15,3940346.3757398766,721289.95,1346.16,57474.41,43.13,-713333.8757398768,-0.17801454919454157
2014-07-19,3375168.91,3007210.129049311,323131.64,928.85,86107.12,84.19947076497466,-42293.02852007576,-0.012530640583577713
2014-07-20,3850673.04,3175637.8727913075,231931.85,823.37,130189.23999999999,106.97,311983.7372086926,0.0810205732784554
2014-07-21,3930546.64,3076436.057679721,21199.739999999998,607.99,106416.76,64.61036129859748,725821.4819589804,0.1846617146257754
2014-07-22,5203841.4,4204573.601855546,0.0,1041.45,221083.12,79.47431657411857,777063.75382788,0.14932502628306082
2014-07-23,6225669.91,4890261.582134689,0.0,965.96,194807.48,123.30308869119611,1139511.58477662,0.18303437240485176
2014-07-24,4479503.24,3519305.698039069,0.0,1135.15,185520.41999999998,67.65,773474.3219609313,0.1726696645856051
2014-07-25,3543446.35,2831583.457118236,0.0,673.48,54278.4,86.96894239625273,656824.0439393679,0.18536305592417615
2014-07-26,3703269.33,2894035.072140819,0.0,854.85,184866.72999999998,137.2,623375.4778591812,0.16833112104735337
2014-07-27,3639455.0,2906519.7010546895,0.0,876.98,203250.76,121.66340652159707,528685.895538789,0.14526512775643302
2014-07-28,4819826.07,3893806.815354971,0.0,1022.48,108498.53,29.9011347703441,816468.3435102587,0.16939788524573432
2014-07-29,6868247.8,5487056.3691828055,0.0,1172.33,213258.92,319.0165949087551,1166441.1642222856,0.1698309668183908
2014-07-30,7369356.39,5945485.292869712,0.0,1459.21,520501.23,251.52,901659.1371302875,0.12235249449379493
2014-07-31,10182652.09,8224341.999710017,0.0,2120.09,422470.97000000003,233.25032901251117,1533485.7799609704,0.15059787631033267
2014-08-01,8313915.13,6706955.1625450095,0.0,1578.84,255461.66999999998,135.65,1349783.8074549905,0.16235236784946475
2014-08-02,7776628.85,6112448.266435499,0.0,1467.41,347758.23,182.59,1314772.3535645003,0.16906713422031197
2014-08-03,7258918.57,5782884.540160514,0.0,1539.52,197324.46,108.28214257865699,1277061.7676969073,0.17593003081406755
2014-08-04,6560495.03,5228566.273961125,0.0,960.86,256636.7,97.74000000000001,1074233.4560388753,0.16374274366897512
2014-08-05,3495132.93,2812993.351240513,0.0,527.0,294084.73,30.164346454077396,387497.6844130332,0.11086779592472701
2014-08-06,4623878.7,3537920.730384363,0.0,837.29,135668.25999999998,41.06589565885178,949411.3537199785,0.20532791089869604
2014-08-07,3560647.49,2774645.2665885855,0.0,753.0699999999999,88807.77,9.79,696431.5934114148,0.19559127809403415
2014-08-08,2272052.71,1814570.0024867249,0.0,256.44,115831.27,9.96,341385.03751327505,0.15025401303884145
2014-08-09,2464629.77,1938759.413607687,0.0,651.92,102433.06,123.17,422662.206392313,0.17149115519785066
2014-08-10,2946186.76,2365893.982230068,0.0,605.14,43538.119999999995,39.2977430930866,536110.2200268385,0.1819674934751382
2014-08-11,3180511.18,2572731.803577413,0.0,532.99,202936.56,21.700000000000003,404288.1264225873,0.12711419754310918
2014-08-12,4046547.7399999998,3232517.832874212,0.0,702.37,166901.91,66.77833980813708,646358.8487859797,0.159730933703498
2014-08-13,4924831.13,3931408.849473537,0.0,1301.97,122893.58,95.56,869131.170526463,0.17647938529954488
2014-08-14,3754283.11,2975436.764271118,0.0,937.24,204489.09,123.71906692334669,573296.2966619583,0.15270459895123847
2014-08-15,4042012.09,3154450.887023396,0.0,706.91,196460.55000000002,70.06867598507911,690323.6743006188,0.17078713742803744
2014-08-16,3063947.34,2424532.392905316,0.0,566.02,234227.67,194.7445321652414,404426.5125625187,0.13199525568951806
2014-08-17,3608355.9,2883749.807806316,0.0,751.4499999999999,76807.64,109.64,646937.3621936841,0.1792886788672049
2014-08-18,3025403.23,2338442.3244696483,0.0,684.55,53280.65,84.51,632911.1955303516,0.20919895544976713
2014-08-19,4753926.69,3735979.190879686,0.0,1103.13,115016.64,111.31612456978017,901716.4129957448,0.18967823271076667
2014-08-20,4948402.2700000005,3938988.546015299,0.0,958.77,266761.46,62.77942846032853,741630.7145562413,0.1498727617704858
2014-08-21,4427474.45,3439913.471251428,0.0,758.84,111169.77,134.90943720733512,875497.4593113647,0.1977419563226084
2014-08-22,3195418.45,2584646.4490019907,0.0,531.99,91088.78,78.67,519072.56099800946,0.16244275018128201
2014-08-23,3078426.93,2428954.9593324666,0.0,652.23,68991.45999999999,73.83,579754.4506675337,0.18832815065957523
2014-08-24,3151351.75,2566894.414173612,0.0,813.12,209788.36,105.22,373750.63582638814,0.11860010099678278
2014-08-25,3628279.79,2877742.4695007447,0.0,700.12,182522.53,66.21,567248.4604992553,0.15634088144543432
2014-08-26,4186942.28,3290555.5892005805,0.0,951.91,159381.52,23.967743262772718,736029.2930561565,0.17579160251909576
2014-08-27,6202255.15,4951257.78233179,0.0,1006.33,280142.14,85.42874070571942,969763.4689275047,0.1563565905423134
2014-08-28,11338781.77,9103097.850923374,0.0,2329.29,314372.45999999996,327.07808158783394,1918655.0909950375,0.16921174866169397
2014-08-29,10448030.52,8354733.586204132,0.0,2500.98,334529.26,371.3076151852355,1755895.3861806823,0.16805994037053046
2014-08-30,9476121.16,7446975.108089134,53789.79,1731.69,269037.91,152.47,1704434.1919108662,0.17986623040506441
2014-08-31,9607194.56,7615872.149164797,103434.22,2182.21,453870.41,216.63393985481858,1431618.936895349,0.14901529556359364
2014-09-01,8224518.09,6717544.37769954,125597.65,1721.35,422583.35,149.8159318149805,956921.5463686449,0.1163498621921865
2014-09-02,1744607.27,1505705.3924457345,124363.66,281.79,55646.369999999995,32.03,58578.02755426556,0.03357662699311436
2014-09-03,1464982.16,1304458.859293537,146498.23,271.8,140986.29,33.07,-127266.0892935371,-0.08687210859519075
2014-09-04,1874138.58,1685533.2848481294,187413.85,316.59,16588.0,7.76,-15720.904848129308,-0.008388336388726018
2014-09-05,2535470.78,2209423.0581551637,253547.12,429.7,28416.2,3.674544625258597,43651.02730021089,0.01721614291299815
2014-09-06,2038210.01,1838488.1188838463,203821.0,376.79,173159.19,20.32945488274803,-177655.41833872907,-0.08716246974899759
2014-09-07,2626897.2399999998,2233800.1402566223,262689.78,610.43,88630.44,6.087747527677547,41160.361995849715,0.015668813141639953
2014-09-08,3203822.68,2729774.2510314807,320382.26,609.52,68039.35,60.87,84956.42896851944,0.026517206928730348
2014-09-09,2593130.38,2280576.485781101,259313.03,464.09,98048.45,73.25,-45344.92578110115,-0.017486558381650346
2014-09-10,2228332.83,1927015.5533417219,222833.31,466.59000000000003,52171.72,157.71572517187113,25687.940933106325,0.01152787437642622
2014-09-11,2839666.54,2446241.717759704,283966.64,741.1,79076.57,39.84,29600.672240295793,0.01042399585420892
2014-09-12,2886209.25,2518617.157369423,288620.92,557.78,87366.04000000001,7.5092342380765915,-8960.156603661258,-0.003104472277490365
2014-09-13,3744637.57,3209470.7190000503,374463.7,674.75,104574.12,73.71999413769699,55380.561005811796,0.014789298021653881
2014-09-14,3898311.7199999997,3577811.044631085,389831.24,777.51,138105.28,43.814963785631974,-208257.16959487076,-0.05342240040128725
2014-09-15,2925656.41,2549023.725117276,292565.7,821.24,125427.91,49.389255445138815,-42231.554372720966,-0.014434898858379943
2014-09-16,2839553.84,2512832.737966396,283955.43,417.81,94397.66,14.454704385539607,-52064.2526707816,-0.01833536379460993
